2022-03-21 10:24:19.489642: I tensorflow/stream_executor/platform/default/dso_loader.cc:44] Successfully opened dynamic library libcuda.so.1
2022-03-21 10:24:19.523850: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1618] Found device 0 with properties: 
name: Quadro RTX 4000 major: 7 minor: 5 memoryClockRate(GHz): 1.545
pciBusID: 0000:21:00.0
2022-03-21 10:24:19.523987: W tensorflow/stream_executor/platform/default/dso_loader.cc:55] Could not load dynamic library 'libcudart.so.10.0'; dlerror: libcudart.so.10.0: cannot open shared object file: No such file or directory
2022-03-21 10:24:19.524039: W tensorflow/stream_executor/platform/default/dso_loader.cc:55] Could not load dynamic library 'libcublas.so.10.0'; dlerror: libcublas.so.10.0: cannot open shared object file: No such file or directory
2022-03-21 10:24:19.524083: W tensorflow/stream_executor/platform/default/dso_loader.cc:55] Could not load dynamic library 'libcufft.so.10.0'; dlerror: libcufft.so.10.0: cannot open shared object file: No such file or directory
2022-03-21 10:24:19.524129: W tensorflow/stream_executor/platform/default/dso_loader.cc:55] Could not load dynamic library 'libcurand.so.10.0'; dlerror: libcurand.so.10.0: cannot open shared object file: No such file or directory
2022-03-21 10:24:19.524176: W tensorflow/stream_executor/platform/default/dso_loader.cc:55] Could not load dynamic library 'libcusolver.so.10.0'; dlerror: libcusolver.so.10.0: cannot open shared object file: No such file or directory
2022-03-21 10:24:19.524277: W tensorflow/stream_executor/platform/default/dso_loader.cc:55] Could not load dynamic library 'libcusparse.so.10.0'; dlerror: libcusparse.so.10.0: cannot open shared object file: No such file or directory
2022-03-21 10:24:19.524405: W tensorflow/stream_executor/platform/default/dso_loader.cc:55] Could not load dynamic library 'libcudnn.so.7'; dlerror: libcudnn.so.7: cannot open shared object file: No such file or directory
2022-03-21 10:24:19.524418: W tensorflow/core/common_runtime/gpu/gpu_device.cc:1641] Cannot dlopen some GPU libraries. Please make sure the missing libraries mentioned above are installed properly if you would like to use GPU. Follow the guide at https://www.tensorflow.org/install/gpu for how to download and setup the required libraries for your platform.
Skipping registering GPU devices...
2022-03-21 10:24:19.524897: I tensorflow/core/platform/cpu_feature_guard.cc:142] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX2 FMA
2022-03-21 10:24:19.541295: I tensorflow/core/platform/profile_utils/cpu_utils.cc:94] CPU Frequency: 2350000000 Hz
2022-03-21 10:24:19.549642: I tensorflow/compiler/xla/service/service.cc:168] XLA service 0x56496350a000 executing computations on platform Host. Devices:
2022-03-21 10:24:19.549703: I tensorflow/compiler/xla/service/service.cc:175]   StreamExecutor device (0): Host, Default Version
2022-03-21 10:24:19.714415: I tensorflow/compiler/xla/service/service.cc:168] XLA service 0x56496356d830 executing computations on platform CUDA. Devices:
2022-03-21 10:24:19.714486: I tensorflow/compiler/xla/service/service.cc:175]   StreamExecutor device (0): Quadro RTX 4000, Compute Capability 7.5
2022-03-21 10:24:19.714694: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1159] Device interconnect StreamExecutor with strength 1 edge matrix:
2022-03-21 10:24:19.714707: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1165]      
---------------------------------------------------------------
Program developed by Vinicius L S Silva (vs1819) - 14.04.2021
---------------------------------------------------------------
weight_pod:  tf.Tensor(
[5.56196868e-01 2.03024685e-01 8.77208859e-02 4.96064164e-02
 4.05909568e-02 1.79590061e-02 1.43773295e-02 1.33153498e-02
 4.74109687e-03 3.75490240e-03 3.47938458e-03 2.55672471e-03
 1.36965106e-03 9.87468055e-04 3.19285289e-04], shape=(15,), dtype=float32)

weight_R0_p:  tf.Tensor([0.005 0.005], shape=(2,), dtype=float32)

weight_R0_da:  tf.Tensor([5.e-05 5.e-05], shape=(2,), dtype=float32)

weight_obs tf.Tensor(0.00027777778, shape=(), dtype=float32)

weight_reg tf.Tensor(1e-04, shape=(), dtype=float32)


Iteration 0: forward and backward
Weight_R0:  0.005
-- Forward March --
Initial point losses: 
0:  ['2.15e-02', '4.72e-04', '2.10e-02', '2.52e-06', '6.02e-05']
Loss iteration 151: ['1.87e-02', '1.69e-02', '1.30e-15', '1.74e-03', '0.00e+00'] - 3s
Loss iteration 152: ['1.72e-02', '1.55e-02', '1.36e-15', '1.77e-03', '0.00e+00'] - 7s
Loss iteration 153: ['1.45e-02', '1.28e-02', '1.62e-15', '1.70e-03', '0.00e+00'] - 8s
Loss iteration 154: ['1.72e-02', '1.55e-02', '1.62e-15', '1.70e-03', '0.00e+00'] - 1s
Loss iteration 155: ['1.92e-02', '1.75e-02', '4.48e-15', '1.67e-03', '0.00e+00'] - 7s
Loss iteration 156: ['1.39e-02', '1.22e-02', '1.35e-15', '1.65e-03', '0.00e+00'] - 8s
Loss iteration 157: ['1.45e-02', '1.28e-02', '3.19e-15', '1.64e-03', '0.00e+00'] - 3s
Loss iteration 158: ['1.14e-02', '9.85e-03', '1.06e-14', '1.59e-03', '0.00e+00'] - 6s
Loss iteration 159: ['1.48e-02', '1.33e-02', '4.88e-14', '1.54e-03', '0.00e+00'] - 4s
Loss iteration 160: ['1.62e-02', '1.47e-02', '9.76e-14', '1.55e-03', '0.00e+00'] - 1s
Loss iteration 161: ['1.27e-02', '1.12e-02', '1.44e-13', '1.55e-03', '0.00e+00'] - 2s
Loss iteration 162: ['1.16e-02', '1.01e-02', '1.70e-13', '1.56e-03', '0.00e+00'] - 2s
Loss iteration 163: ['9.81e-03', '8.24e-03', '2.23e-13', '1.57e-03', '0.00e+00'] - 2s
Loss iteration 164: ['1.76e-02', '1.21e-02', '1.14e-11', '1.45e-03', '4.08e-03'] - 8s
Loss iteration 165: ['1.59e-02', '1.10e-02', '4.46e-11', '1.39e-03', '3.54e-03'] - 8s
Loss iteration 166: ['1.76e-02', '1.30e-02', '3.76e-11', '1.41e-03', '3.15e-03'] - 8s
Loss iteration 167: ['1.43e-02', '1.09e-02', '2.33e-11', '1.41e-03', '1.98e-03'] - 2s
Loss iteration 168: ['1.21e-02', '9.89e-03', '1.73e-11', '1.40e-03', '8.37e-04'] - 6s
Loss iteration 169: ['1.44e-02', '1.09e-02', '3.40e-11', '1.38e-03', '2.17e-03'] - 2s
Loss iteration 170: ['1.30e-02', '1.10e-02', '5.51e-11', '1.36e-03', '5.87e-04'] - 8s
Loss iteration 171: ['1.28e-02', '1.11e-02', '8.51e-11', '1.36e-03', '3.99e-04'] - 2s
Loss iteration 172: ['9.95e-03', '8.08e-03', '7.63e-10', '1.33e-03', '5.48e-04'] - 8s
Loss iteration 173: ['7.16e-03', '5.86e-03', '1.39e-09', '1.29e-03', '0.00e+00'] - 9s
Loss iteration 174: ['4.77e-03', '3.49e-03', '1.46e-09', '1.28e-03', '0.00e+00'] - 7s
Loss iteration 175: ['4.36e-03', '3.09e-03', '1.51e-09', '1.27e-03', '0.00e+00'] - 4s
Loss iteration 176: ['5.51e-03', '4.24e-03', '1.52e-09', '1.26e-03', '0.00e+00'] - 6s
Loss iteration 177: ['6.04e-03', '4.78e-03', '2.63e-09', '1.27e-03', '0.00e+00'] - 2s
Loss iteration 178: ['4.27e-03', '3.03e-03', '1.54e-09', '1.24e-03', '0.00e+00'] - 8s
Loss iteration 179: ['3.85e-03', '2.64e-03', '1.04e-08', '1.21e-03', '0.00e+00'] - 7s
Loss iteration 180: ['3.52e-03', '2.31e-03', '1.20e-08', '1.21e-03', '0.00e+00'] - 2s
Loss iteration 181: ['4.36e-03', '3.17e-03', '6.69e-08', '1.19e-03', '0.00e+00'] - 5s
Loss iteration 182: ['3.50e-03', '2.31e-03', '7.83e-08', '1.18e-03', '0.00e+00'] - 3s
Loss iteration 183: ['3.44e-03', '2.27e-03', '4.80e-07', '1.16e-03', '0.00e+00'] - 8s
Loss iteration 184: ['4.17e-03', '3.00e-03', '5.12e-07', '1.17e-03', '0.00e+00'] - 2s
Loss iteration 185: ['4.28e-03', '2.45e-03', '3.82e-07', '1.15e-03', '6.81e-04'] - 8s
Loss iteration 186: ['4.17e-03', '2.66e-03', '3.57e-07', '1.13e-03', '3.82e-04'] - 8s
Loss iteration 187: ['3.47e-03', '2.18e-03', '3.66e-07', '1.11e-03', '1.78e-04'] - 8s
Loss iteration 188: ['3.92e-03', '2.66e-03', '3.91e-07', '1.11e-03', '1.58e-04'] - 4s
Loss iteration 189: ['3.29e-03', '1.76e-03', '4.56e-07', '1.11e-03', '4.24e-04'] - 3s
Loss iteration 190: ['3.45e-03', '1.98e-03', '2.50e-06', '1.10e-03', '3.67e-04'] - 8s
Loss iteration 191: ['3.32e-03', '1.79e-03', '1.41e-06', '1.07e-03', '4.59e-04'] - 8s
Loss iteration 192: ['3.90e-03', '2.57e-03', '4.01e-06', '1.04e-03', '2.92e-04'] - 8s
Loss iteration 193: ['2.15e-03', '9.26e-04', '4.32e-06', '1.02e-03', '1.92e-04'] - 8s
Loss iteration 194: ['2.08e-03', '1.07e-03', '4.41e-06', '1.01e-03', '0.00e+00'] - 6s
Loss iteration 195: ['2.66e-03', '1.66e-03', '6.18e-06', '9.96e-04', '0.00e+00'] - 7s
Loss iteration 196: ['2.22e-03', '1.22e-03', '9.92e-06', '9.85e-04', '0.00e+00'] - 7s
Loss iteration 197: ['2.62e-03', '1.65e-03', '3.71e-06', '9.65e-04', '0.00e+00'] - 8s
Loss iteration 198: ['2.42e-03', '1.47e-03', '3.10e-06', '9.45e-04', '0.00e+00'] - 8s
Loss iteration 199: ['2.90e-03', '1.96e-03', '6.58e-06', '9.30e-04', '0.00e+00'] - 8s
Loss iteration 200: ['2.05e-03', '1.12e-03', '1.55e-05', '9.19e-04', '0.00e+00'] - 7s
Loss iteration 201: ['2.38e-03', '1.43e-03', '4.71e-05', '9.05e-04', '0.00e+00'] - 7s
Loss iteration 202: ['1.82e-03', '9.00e-04', '2.04e-05', '9.03e-04', '0.00e+00'] - 2s
Loss iteration 203: ['2.18e-03', '1.24e-03', '4.58e-05', '8.94e-04', '0.00e+00'] - 4s
Loss iteration 204: ['1.54e-03', '6.46e-04', '1.27e-05', '8.85e-04', '0.00e+00'] - 7s
Loss iteration 205: ['1.62e-03', '7.22e-04', '2.66e-05', '8.67e-04', '0.00e+00'] - 6s
Loss iteration 206: ['1.75e-03', '8.73e-04', '2.27e-05', '8.57e-04', '0.00e+00'] - 4s
Loss iteration 207: ['2.40e-03', '1.20e-03', '5.59e-05', '8.39e-04', '3.12e-04'] - 8s
Loss iteration 208: ['3.42e-03', '1.38e-03', '5.55e-05', '8.19e-04', '1.17e-03'] - 6s
Loss iteration 209: ['2.31e-03', '1.10e-03', '1.62e-05', '8.02e-04', '3.88e-04'] - 8s
Loss iteration 210: ['2.90e-03', '1.48e-03', '3.86e-05', '7.86e-04', '5.93e-04'] - 8s
Loss iteration 211: ['2.57e-03', '1.39e-03', '5.15e-05', '7.68e-04', '3.62e-04'] - 8s
Loss iteration 212: ['2.59e-03', '1.40e-03', '4.86e-05', '7.61e-04', '3.79e-04'] - 8s
Loss iteration 213: ['2.65e-03', '1.14e-03', '3.85e-05', '7.49e-04', '7.17e-04'] - 7s
Loss iteration 214: ['2.17e-03', '1.00e-03', '4.06e-05', '7.33e-04', '3.93e-04'] - 8s
Loss iteration 215: ['2.00e-03', '8.99e-04', '5.92e-05', '7.28e-04', '3.15e-04'] - 8s
Loss iteration 216: ['1.43e-03', '7.05e-04', '3.32e-05', '6.95e-04', '0.00e+00'] - 8s
Loss iteration 217: ['1.54e-03', '8.29e-04', '3.83e-05', '6.74e-04', '0.00e+00'] - 7s
Loss iteration 218: ['1.61e-03', '9.01e-04', '4.87e-05', '6.64e-04', '0.00e+00'] - 8s
Loss iteration 219: ['1.57e-03', '9.03e-04', '1.64e-05', '6.54e-04', '0.00e+00'] - 6s
Loss iteration 220: ['1.55e-03', '8.74e-04', '2.25e-05', '6.49e-04', '0.00e+00'] - 5s
Loss iteration 221: ['1.95e-03', '1.30e-03', '1.18e-05', '6.42e-04', '0.00e+00'] - 7s
Loss iteration 222: ['1.49e-03', '8.12e-04', '5.26e-05', '6.30e-04', '0.00e+00'] - 7s
Loss iteration 223: ['1.45e-03', '7.94e-04', '3.06e-05', '6.23e-04', '0.00e+00'] - 8s
Loss iteration 224: ['1.72e-03', '1.09e-03', '1.34e-05', '6.10e-04', '0.00e+00'] - 7s
Loss iteration 225: ['1.22e-03', '5.97e-04', '3.04e-05', '5.98e-04', '0.00e+00'] - 8s
Loss iteration 226: ['1.08e-03', '4.76e-04', '1.45e-05', '5.85e-04', '0.00e+00'] - 7s
Loss iteration 227: ['1.17e-03', '5.90e-04', '1.26e-05', '5.66e-04', '0.00e+00'] - 6s
Loss iteration 228: ['1.33e-03', '7.06e-04', '8.48e-06', '5.59e-04', '5.45e-05'] - 5s
Loss iteration 229: ['1.32e-03', '7.12e-04', '7.52e-06', '5.50e-04', '5.29e-05'] - 8s
Loss iteration 230: ['1.55e-03', '7.23e-04', '5.10e-05', '5.43e-04', '2.35e-04'] - 8s
Loss iteration 231: ['1.25e-03', '6.49e-04', '2.00e-05', '5.37e-04', '4.73e-05'] - 8s
Loss iteration 232: ['1.59e-03', '1.02e-03', '2.29e-05', '5.32e-04', '1.99e-05'] - 8s
Loss iteration 233: ['1.31e-03', '6.98e-04', '1.90e-05', '5.24e-04', '6.40e-05'] - 8s
Loss iteration 234: ['1.18e-03', '6.00e-04', '1.44e-05', '5.21e-04', '4.99e-05'] - 6s
Loss iteration 235: ['1.53e-03', '9.11e-04', '2.71e-05', '5.13e-04', '8.06e-05'] - 8s
Loss iteration 236: ['1.18e-03', '5.28e-04', '3.03e-05', '5.07e-04', '1.11e-04'] - 5s
Loss iteration 237: ['9.15e-04', '4.10e-04', '1.20e-05', '4.93e-04', '0.00e+00'] - 7s
Loss iteration 238: ['9.85e-04', '5.00e-04', '1.41e-05', '4.72e-04', '0.00e+00'] - 8s
Loss iteration 239: ['9.99e-04', '5.26e-04', '1.24e-05', '4.61e-04', '0.00e+00'] - 8s
Loss iteration 240: ['1.01e-03', '5.51e-04', '8.58e-06', '4.52e-04', '0.00e+00'] - 7s
Loss iteration 241: ['9.43e-04', '4.87e-04', '1.10e-05', '4.45e-04', '0.00e+00'] - 8s
Loss iteration 242: ['1.15e-03', '6.84e-04', '1.94e-05', '4.42e-04', '0.00e+00'] - 8s
Loss iteration 243: ['1.10e-03', '6.43e-04', '1.99e-05', '4.40e-04', '0.00e+00'] - 7s
Loss iteration 244: ['1.02e-03', '5.60e-04', '2.81e-05', '4.36e-04', '0.00e+00'] - 5s
Loss iteration 245: ['9.30e-04', '4.91e-04', '6.28e-06', '4.33e-04', '0.00e+00'] - 7s
Loss iteration 246: ['1.34e-03', '7.61e-04', '1.41e-04', '4.35e-04', '0.00e+00'] - 2s
Loss iteration 247: ['7.73e-04', '3.25e-04', '2.51e-05', '4.23e-04', '0.00e+00'] - 7s
Loss iteration 248: ['7.58e-04', '3.26e-04', '2.21e-05', '4.11e-04', '0.00e+00'] - 7s
Loss iteration 249: ['7.94e-04', '3.79e-04', '2.02e-05', '3.96e-04', '0.00e+00'] - 8s
Loss iteration mean: ['1.69e-02', '1.27e-02', '6.04e-06', '8.38e-04', '3.29e-03']
Loss obs: 0.0030099122009905844
Loss obs old: 0.011059708804597904
Relax old: 1.0, new 1.0

Iteration 2: forward and backward
Weight_R0:  7.2e-05
-- Forward March --
Loss iteration 0: ['9.69e-04', '3.32e-04', '3.88e-05', '3.85e-04', '2.14e-04']
Loss iteration 1: ['6.77e-04', '2.62e-04', '2.69e-05', '3.88e-04', '0.00e+00'] - 3s
Loss iteration 2: ['6.16e-04', '2.05e-04', '2.87e-05', '3.83e-04', '0.00e+00'] - 7s
Loss iteration 3: ['7.19e-04', '3.15e-04', '2.53e-05', '3.79e-04', '0.00e+00'] - 7s
Loss iteration 4: ['7.23e-04', '3.44e-04', '9.01e-06', '3.71e-04', '0.00e+00'] - 8s
Loss iteration 5: ['8.58e-04', '4.78e-04', '1.97e-05', '3.60e-04', '0.00e+00'] - 7s
Loss iteration 6: ['6.74e-04', '3.10e-04', '1.64e-05', '3.47e-04', '0.00e+00'] - 7s
Loss iteration 7: ['8.69e-04', '5.19e-04', '9.55e-06', '3.40e-04', '0.00e+00'] - 5s
Loss iteration 8: ['8.30e-04', '4.87e-04', '6.83e-06', '3.36e-04', '0.00e+00'] - 4s
Loss iteration 9: ['8.26e-04', '4.82e-04', '1.26e-05', '3.32e-04', '0.00e+00'] - 8s
Loss iteration 10: ['6.33e-04', '3.03e-04', '4.61e-06', '3.25e-04', '0.00e+00'] - 8s
Loss iteration 11: ['7.94e-04', '4.71e-04', '3.91e-06', '3.19e-04', '0.00e+00'] - 8s
Loss iteration 12: ['8.15e-04', '4.95e-04', '3.65e-06', '3.15e-04', '0.00e+00'] - 8s
Loss iteration 13: ['6.97e-04', '3.83e-04', '2.86e-06', '3.11e-04', '0.00e+00'] - 8s
Loss iteration 14: ['1.71e-03', '9.10e-04', '1.26e-04', '3.16e-04', '3.55e-04'] - 5s
Loss iteration 15: ['1.00e-03', '4.03e-04', '1.90e-05', '3.10e-04', '2.68e-04'] - 6s
Loss iteration 16: ['1.27e-03', '7.32e-04', '1.45e-05', '3.02e-04', '2.25e-04'] - 8s
Loss iteration 17: ['1.25e-03', '6.36e-04', '6.28e-05', '2.92e-04', '2.61e-04'] - 8s
Loss iteration 18: ['1.21e-03', '7.95e-04', '1.96e-05', '2.85e-04', '1.13e-04'] - 3s
Loss iteration 19: ['1.51e-03', '8.05e-04', '6.97e-05', '2.79e-04', '3.53e-04'] - 8s
Loss iteration 20: ['1.05e-03', '6.38e-04', '5.49e-05', '2.75e-04', '8.15e-05'] - 8s
Loss iteration 21: ['9.78e-04', '5.82e-04', '3.57e-05', '2.72e-04', '8.83e-05'] - 8s
Loss iteration 22: ['1.04e-03', '6.65e-04', '2.32e-05', '2.59e-04', '9.52e-05'] - 8s
Loss iteration 23: ['1.28e-03', '1.01e-03', '1.27e-05', '2.59e-04', '0.00e+00'] - 5s
Loss iteration 24: ['9.35e-04', '6.39e-04', '3.77e-05', '2.59e-04', '0.00e+00'] - 4s
Loss iteration 25: ['1.06e-03', '7.89e-04', '1.30e-05', '2.59e-04', '0.00e+00'] - 4s
Loss iteration 26: ['9.80e-04', '6.88e-04', '3.55e-05', '2.56e-04', '0.00e+00'] - 5s
Loss iteration 27: ['9.58e-04', '6.96e-04', '1.16e-05', '2.51e-04', '0.00e+00'] - 8s
Loss iteration 28: ['9.72e-04', '7.11e-04', '2.07e-05', '2.41e-04', '0.00e+00'] - 7s
Loss iteration 29: ['1.09e-03', '8.39e-04', '1.04e-05', '2.37e-04', '0.00e+00'] - 5s
Loss iteration 30: ['9.11e-04', '6.69e-04', '8.41e-06', '2.34e-04', '0.00e+00'] - 5s
Loss iteration 31: ['9.22e-04', '6.85e-04', '6.43e-06', '2.31e-04', '0.00e+00'] - 7s
Loss iteration 32: ['1.06e-03', '8.24e-04', '1.05e-05', '2.26e-04', '0.00e+00'] - 7s
Loss iteration 33: ['9.21e-04', '6.95e-04', '4.55e-06', '2.22e-04', '0.00e+00'] - 7s
Loss iteration 34: ['1.12e-03', '8.94e-04', '7.48e-06', '2.23e-04', '0.00e+00'] - 4s
Loss iteration 35: ['3.55e-03', '1.30e-03', '3.52e-06', '2.29e-04', '2.01e-03'] - 8s
Loss iteration 36: ['4.41e-03', '1.99e-03', '3.91e-05', '2.35e-04', '2.15e-03'] - 8s
Loss iteration 37: ['4.76e-03', '2.47e-03', '1.08e-05', '2.35e-04', '2.05e-03'] - 8s
Loss iteration 38: ['4.86e-03', '1.83e-03', '6.41e-06', '2.37e-04', '2.78e-03'] - 8s
Loss iteration 39: ['5.00e-03', '2.54e-03', '3.31e-05', '2.38e-04', '2.20e-03'] - 8s
Loss iteration 40: ['4.23e-03', '1.98e-03', '3.74e-05', '2.35e-04', '1.98e-03'] - 3s
Loss iteration 41: ['5.17e-03', '2.16e-03', '4.97e-05', '2.36e-04', '2.73e-03'] - 8s
Loss iteration 42: ['3.53e-03', '1.57e-03', '2.22e-05', '2.26e-04', '1.72e-03'] - 8s
Loss iteration 43: ['3.38e-03', '1.76e-03', '2.60e-05', '2.20e-04', '1.37e-03'] - 8s
Loss iteration 44: ['1.12e-03', '8.90e-04', '8.46e-06', '2.21e-04', '0.00e+00'] - 2s
Loss iteration 45: ['1.44e-03', '1.21e-03', '5.11e-06', '2.23e-04', '0.00e+00'] - 3s
Loss iteration 46: ['1.66e-03', '1.43e-03', '5.63e-06', '2.24e-04', '0.00e+00'] - 3s
Loss iteration 47: ['9.48e-04', '7.21e-04', '5.66e-06', '2.21e-04', '0.00e+00'] - 8s
Loss iteration 48: ['7.36e-04', '5.13e-04', '1.66e-06', '2.21e-04', '0.00e+00'] - 8s
Loss iteration 49: ['1.07e-03', '8.50e-04', '6.00e-06', '2.12e-04', '0.00e+00'] - 7s
Loss iteration 50: ['1.38e-03', '1.16e-03', '5.38e-06', '2.06e-04', '0.00e+00'] - 7s
Loss iteration 51: ['1.03e-03', '8.26e-04', '3.62e-06', '2.05e-04', '0.00e+00'] - 8s
Loss iteration 52: ['9.04e-04', '6.98e-04', '1.75e-06', '2.04e-04', '0.00e+00'] - 8s
Loss iteration 53: ['1.05e-03', '8.41e-04', '1.77e-06', '2.03e-04', '0.00e+00'] - 8s
Loss iteration 54: ['1.14e-03', '9.34e-04', '5.78e-06', '1.99e-04', '0.00e+00'] - 8s
Loss iteration 55: ['1.62e-03', '1.42e-03', '4.07e-06', '1.96e-04', '0.00e+00'] - 4s
Loss iteration 56: ['1.16e-03', '9.59e-04', '2.64e-06', '1.96e-04', '0.00e+00'] - 2s
Loss iteration 57: ['5.41e-03', '2.94e-03', '2.35e-04', '2.04e-04', '2.02e-03'] - 8s
Loss iteration 58: ['5.32e-03', '2.32e-03', '2.02e-04', '2.14e-04', '2.58e-03'] - 8s
Loss iteration 59: ['4.03e-03', '2.05e-03', '5.15e-05', '2.16e-04', '1.70e-03'] - 8s
Loss iteration 60: ['4.66e-03', '2.37e-03', '1.96e-04', '2.24e-04', '1.87e-03'] - 3s
Loss iteration 61: ['5.00e-03', '2.47e-03', '7.13e-05', '2.21e-04', '2.24e-03'] - 8s
Loss iteration 62: ['4.15e-03', '2.01e-03', '5.38e-05', '2.21e-04', '1.86e-03'] - 8s
Loss iteration 63: ['4.09e-03', '2.88e-03', '2.25e-04', '2.25e-04', '7.52e-04'] - 8s
Loss iteration 64: ['4.44e-03', '2.77e-03', '1.80e-04', '2.23e-04', '1.26e-03'] - 8s
Loss iteration 65: ['2.81e-03', '2.12e-03', '1.17e-04', '2.16e-04', '3.60e-04'] - 8s
Loss iteration 66: ['2.90e-03', '2.62e-03', '7.12e-05', '2.10e-04', '0.00e+00'] - 3s
Loss iteration 67: ['1.72e-03', '1.45e-03', '5.82e-05', '2.05e-04', '0.00e+00'] - 8s
Loss iteration 68: ['1.98e-03', '1.71e-03', '6.58e-05', '2.05e-04', '0.00e+00'] - 8s
Loss iteration 69: ['2.47e-03', '2.22e-03', '4.49e-05', '2.06e-04', '0.00e+00'] - 8s
Loss iteration 70: ['1.53e-03', '1.28e-03', '4.41e-05', '2.06e-04', '0.00e+00'] - 7s
Loss iteration 71: ['2.06e-03', '1.84e-03', '1.56e-05', '2.08e-04', '0.00e+00'] - 7s
Loss iteration 72: ['2.13e-03', '1.92e-03', '2.71e-06', '2.07e-04', '0.00e+00'] - 2s
Loss iteration 73: ['1.54e-03', '1.33e-03', '1.32e-06', '2.09e-04', '0.00e+00'] - 7s
Loss iteration 74: ['2.52e-03', '2.31e-03', '1.03e-06', '2.10e-04', '0.00e+00'] - 8s
Loss iteration 75: ['2.11e-03', '1.90e-03', '6.02e-07', '2.11e-04', '0.00e+00'] - 2s
Loss iteration 76: ['2.39e-03', '2.19e-03', '6.60e-07', '2.03e-04', '0.00e+00'] - 7s
Loss iteration 77: ['2.29e-03', '2.09e-03', '9.73e-07', '1.98e-04', '0.00e+00'] - 8s
Loss iteration 78: ['2.17e-02', '5.99e-03', '1.74e-06', '2.08e-04', '1.55e-02'] - 8s
Loss iteration 79: ['2.20e-02', '6.20e-03', '1.10e-04', '2.32e-04', '1.55e-02'] - 8s
Loss iteration 80: ['1.46e-02', '5.44e-03', '4.46e-05', '2.38e-04', '8.86e-03'] - 5s
Loss iteration 81: ['1.99e-02', '6.33e-03', '4.62e-05', '2.66e-04', '1.33e-02'] - 9s
Loss iteration 82: ['1.58e-02', '5.88e-03', '3.90e-05', '3.01e-04', '9.58e-03'] - 8s
Loss iteration 83: ['2.35e-02', '7.35e-03', '1.94e-05', '2.99e-04', '1.58e-02'] - 3s
Loss iteration 84: ['1.73e-02', '7.15e-03', '5.49e-05', '3.03e-04', '9.82e-03'] - 8s
Loss iteration 85: ['1.99e-02', '9.08e-03', '1.01e-04', '3.07e-04', '1.04e-02'] - 8s
Loss iteration 86: ['1.49e-02', '8.64e-03', '9.39e-05', '3.18e-04', '5.90e-03'] - 8s
Loss iteration 87: ['3.74e-03', '3.39e-03', '3.27e-05', '3.15e-04', '0.00e+00'] - 7s
Loss iteration 88: ['3.69e-03', '3.34e-03', '4.09e-05', '3.15e-04', '0.00e+00'] - 8s
Loss iteration 89: ['3.12e-03', '2.79e-03', '1.53e-05', '3.14e-04', '0.00e+00'] - 7s
Loss iteration 90: ['2.70e-03', '2.35e-03', '2.33e-05', '3.19e-04', '0.00e+00'] - 2s
Loss iteration 91: ['3.18e-03', '2.83e-03', '2.34e-05', '3.23e-04', '0.00e+00'] - 7s
Loss iteration 92: ['2.72e-03', '2.36e-03', '4.22e-05', '3.18e-04', '0.00e+00'] - 8s
Loss iteration 93: ['3.15e-03', '2.78e-03', '4.95e-05', '3.19e-04', '0.00e+00'] - 2s
Loss iteration 94: ['2.14e-03', '1.81e-03', '1.96e-05', '3.17e-04', '0.00e+00'] - 7s
Loss iteration 95: ['3.43e-03', '3.07e-03', '4.55e-05', '3.12e-04', '0.00e+00'] - 7s
Loss iteration 96: ['2.86e-03', '2.53e-03', '2.38e-05', '3.08e-04', '0.00e+00'] - 8s
Loss iteration 97: ['3.23e-03', '2.91e-03', '1.61e-05', '3.05e-04', '0.00e+00'] - 2s
Loss iteration 98: ['1.90e-03', '1.59e-03', '9.13e-06', '3.01e-04', '0.00e+00'] - 3s
Loss iteration 99: ['2.54e-03', '2.24e-03', '7.43e-06', '3.01e-04', '0.00e+00'] - 4s
Loss iteration 100: ['5.00e-02', '1.71e-02', '1.55e-04', '3.43e-04', '3.24e-02'] - 8s
Loss iteration 101: ['3.92e-02', '2.03e-02', '2.10e-05', '3.68e-04', '1.84e-02'] - 8s
Loss iteration 102: ['5.20e-02', '2.32e-02', '2.42e-04', '4.22e-04', '2.81e-02'] - 8s
Loss iteration 103: ['4.01e-02', '1.90e-02', '2.00e-04', '4.30e-04', '2.04e-02'] - 3s
Loss iteration 104: ['4.42e-02', '1.96e-02', '1.56e-04', '4.34e-04', '2.41e-02'] - 8s
Loss iteration 105: ['4.10e-02', '1.57e-02', '1.56e-04', '4.38e-04', '2.48e-02'] - 7s
Loss iteration 106: ['4.35e-02', '1.91e-02', '1.14e-04', '4.36e-04', '2.39e-02'] - 8s
Loss iteration 107: ['3.89e-02', '1.87e-02', '5.19e-05', '4.32e-04', '1.98e-02'] - 2s
Loss iteration 108: ['2.60e-02', '1.31e-02', '3.48e-05', '4.37e-04', '1.24e-02'] - 8s
Loss iteration 109: ['6.12e-03', '5.66e-03', '1.98e-05', '4.39e-04', '0.00e+00'] - 2s
Loss iteration 110: ['4.98e-03', '4.50e-03', '3.18e-05', '4.43e-04', '0.00e+00'] - 7s
Loss iteration 111: ['4.69e-03', '4.23e-03', '7.20e-06', '4.55e-04', '0.00e+00'] - 4s
